,ind,lon,lat,hs
8766,8766,56.498566,-46.5,1.3635964920197412
8767,8767,57.501083,-46.5,1.357432478133102
8768,8768,58.498123,-46.5,1.476230129926981
8769,8769,59.50064,-46.5,1.5804095532998548
8770,8770,60.49768,-46.5,1.7338098008423999
8771,8771,61.5002,-46.5,1.7250582566675128
8772,8772,62.502716,-46.5,1.89550173019668
8773,8773,63.499756,-46.5,1.7842459635472063
8774,8774,64.50227,-46.5,1.8542256892277764
8775,8775,65.49931,-46.5,1.898588493656125
8776,8776,66.50183,-46.5,1.870748085561631
8777,8777,67.49887,-46.5,1.9412726516247314
8778,8778,68.50139,-46.5,1.8997298701330636
8779,8779,69.49843,-46.5,1.886804891078071
8780,8780,70.500946,-46.5,1.843329207567587
8781,8781,71.497986,-46.5,1.757340496931954
8782,8782,72.5005,-46.5,1.7775962590839207
8783,8783,73.49754,-46.5,1.777796518582295
8784,8784,74.50006,-46.5,1.793662225079982
8785,8785,75.50258,-46.5,1.7424292325316415
8786,8786,76.49962,-46.5,1.7672918081304023
8787,8787,77.50214,-46.5,1.84150703032138
8788,8788,78.499176,-46.5,2.181466816715757
8789,8789,79.50169,-46.5,2.2777581715876254
8790,8790,80.49873,-46.5,2.4500696099383257
8791,8791,81.50125,-46.5,2.4787035078196853
8792,8792,82.49829,-46.5,2.3620373344857577
8793,8793,83.50081,-46.5,2.4337448183559673
8794,8794,84.49785,-46.5,2.680957883507071
8795,8795,85.50037,-46.5,2.7999562335111605
8796,8796,86.497406,-46.5,2.855898247782328
8797,8797,87.49992,-46.5,2.84720070813572
8798,8798,88.50244,-46.5,2.8886023140817447
8799,8799,89.49948,-46.5,3.0566251092273213
8800,8800,90.502,-46.5,3.1952670497007016
8801,8801,91.49904,-46.5,3.286924870161377
8802,8802,92.50156,-46.5,3.485761524242227
8803,8803,93.4986,-46.5,3.809772720205037
8804,8804,94.501114,-46.5,3.9399519129106424
8805,8805,95.49815,-46.5,4.168566237913491
8806,8806,96.50067,-46.5,4.342381754040323
8807,8807,97.49771,-46.5,4.347663994828957
8808,8808,98.50023,-46.5,4.445972757068887
8809,8809,99.49727,-46.5,4.668321335890593
8810,8810,100.49979,-46.5,4.711459533789143
8811,8811,101.502304,-46.5,4.756906621057855
8812,8812,102.499344,-46.5,4.838035266814632
8813,8813,103.50186,-46.5,4.825761615354133
8814,8814,104.4989,-46.5,4.878639440244225
8815,8815,105.50142,-46.5,4.842682792372182
8816,8816,106.49846,-46.5,4.629100901299724
8817,8817,107.50098,-46.5,4.433291194669027
8818,8818,108.49802,-46.5,4.2784563488288985
8819,8819,109.500534,-46.5,4.179532465681646
8820,8820,110.497574,-46.5,3.9557235426511617
8821,8821,111.50009,-46.5,3.8603776106123178
8822,8822,112.50261,-46.5,3.88167657860521
8823,8823,113.49965,-46.5,3.965449408687052
8824,8824,114.50217,-46.5,3.916593186839763
8825,8825,115.49921,-46.5,3.5389167389240153
8826,8826,116.501724,-46.5,3.2420981394815076
8827,8827,117.498764,-46.5,3.0899870065791966
8828,8828,118.50128,-46.5,3.02966844519919
8829,8829,119.49832,-46.5,3.004597438865315
8830,8830,120.50084,-46.5,3.0118817532987983
8831,8831,121.49788,-46.5,2.8978422671646045
8832,8832,122.5004,-46.5,2.6909057743787548
8833,8833,123.49744,-46.5,2.388987826911073
8834,8834,124.499954,-46.5,2.119220383672481
8835,8835,125.50247,-46.5,1.9948789454171252
8836,8836,126.49951,-46.5,2.0525886453803426
8837,8837,127.50203,-46.5,2.149341385099297
8838,8838,128.49907,-46.5,2.3105619941019273
8839,8839,129.50159,-46.5,2.4220571299004234
8840,8840,130.49863,-46.5,2.4778389189847543
8841,8841,131.50114,-46.5,2.5586487962421574
8842,8842,132.49818,-46.5,2.667170106561768
8843,8843,133.5007,-46.5,2.7000654885121036
8844,8844,134.49774,-46.5,2.77946912076682
8845,8845,135.50026,-46.5,2.8851253639149204
8846,8846,136.4973,-46.5,3.005569364085249
8847,8847,137.49982,-46.5,3.0615994819068306
8848,8848,138.50233,-46.5,3.167048559292293
8849,8849,139.49937,-46.5,3.2341113035639046
8850,8850,140.50189,-46.5,3.5069172297176014
8851,8851,141.49893,-46.5,3.6607604031474192
8852,8852,142.50145,-46.5,3.766920631779246
8853,8853,143.49849,-46.5,3.9218836040387495
8854,8854,144.501,-46.5,4.14139866554196
8855,8855,145.49805,-46.5,4.228944376049147
8856,8856,146.50056,-46.5,4.262947775193894
8857,8857,147.4976,-46.5,4.4512000881991804
8858,8858,148.50012,-46.5,4.8516404358170595
8859,8859,149.50264,-46.5,5.093110189004435
8860,8860,150.49968,-46.5,5.206439307626979
8861,8861,151.5022,-46.5,5.247614428792667
8862,8862,152.49924,-46.5,5.352268119782917
8863,8863,153.50175,-46.5,5.354742454879344
8864,8864,154.4988,-46.5,5.093479800002625
8865,8865,155.50131,-46.5,5.0788753818879275
8866,8866,156.49835,-46.5,4.958178057304823
8867,8867,157.50087,-46.5,4.807810489618323
8868,8868,158.49791,-46.5,4.780252852283218
8869,8869,159.50043,-46.5,4.472090378302705
8870,8870,160.49747,-46.5,4.2631148088037545
8871,8871,161.49998,-46.5,3.918366025630944
8872,8872,162.5025,-46.5,3.6096132258752056
8873,8873,163.49954,-46.5,3.372304349311536
8874,8874,164.50206,-46.5,3.140615327657404
8875,8875,165.4991,-46.5,2.926052005052546
8876,8876,166.50162,-46.5,2.569759270544797
8877,8877,167.49866,-46.5,2.345337620367584
8878,8878,170.50073,-46.5,1.7579466776546673
8879,8879,171.49777,-46.5,1.8985635259721818
8880,8880,172.50029,-46.5,2.012209118116813
8881,8881,173.49733,-46.5,2.1350454853041727
8882,8882,174.49985,-46.5,2.207451143091832
8883,8883,175.50237,-46.5,2.193658704888842
8884,8884,176.4994,-46.5,2.341067635030557
8885,8885,177.50192,-46.5,2.4972443568635723
8886,8886,178.49896,-46.5,2.69158986719184
8887,8887,179.50148,-46.5,2.7745453316559785
8888,8888,180.49852,-46.5,2.8662610615693365
8889,8889,181.50104,-46.5,2.8465588677280707
8890,8890,182.49808,-46.5,2.941810314673666
8891,8891,183.5006,-46.5,3.0457482952755273
8892,8892,184.49763,-46.5,3.085705073886665
8893,8893,185.50015,-46.5,2.751250836144694
8894,8894,186.50267,-46.5,2.6256013114713608
8895,8895,187.49971,-46.5,2.6728352654423624
8896,8896,188.50223,-46.5,2.561297438560642
8897,8897,189.49927,-46.5,2.3977771275866537
8898,8898,190.50179,-46.5,2.378118999241129
8899,8899,191.49883,-46.5,2.3717393816568832
8900,8900,192.50134,-46.5,2.3031698111084373
8901,8901,193.49838,-46.5,2.216349423709419
8902,8902,194.5009,-46.5,2.3355111280160292
8903,8903,195.49794,-46.5,2.393203770700076
8904,8904,196.50046,-46.5,2.4977337235779635
8905,8905,197.4975,-46.5,2.5343885104163113
8906,8906,198.50002,-46.5,2.635857833138278
8907,8907,199.50253,-46.5,2.7234664794805723
8908,8908,200.49957,-46.5,2.729286370420577
8909,8909,201.50209,-46.5,2.7707999882802254
8910,8910,202.49913,-46.5,2.8891231967832063
8911,8911,203.50165,-46.5,3.025277210550369
8912,8912,204.49869,-46.5,3.127512110092014
8913,8913,205.5012,-46.5,3.209024094832484
8914,8914,206.49825,-46.5,3.3466116310540674
8915,8915,207.50076,-46.5,3.4977708284212246
8916,8916,208.4978,-46.5,3.632778146477861
8917,8917,209.50032,-46.5,3.797471281062765
8918,8918,210.49736,-46.5,3.9580954030676403
8919,8919,211.49988,-46.5,4.013164042209947
8920,8920,212.5024,-46.5,4.07663944380235
8921,8921,213.49944,-46.5,4.066815177125891
8922,8922,214.50195,-46.5,4.059452085521641
8923,8923,215.499,-46.5,3.9600693586666647
8924,8924,216.50151,-46.5,3.844858593335072
8925,8925,217.49855,-46.5,3.7079303467285913
8926,8926,218.50107,-46.5,3.577175955799334
8927,8927,219.49811,-46.5,3.5258755010463134
8928,8928,220.50063,-46.5,3.3904820149509978
8929,8929,221.49767,-46.5,3.262300675080638
8930,8930,222.50018,-46.5,3.1635304492722907
8931,8931,223.5027,-46.5,2.9577899399898544
8932,8932,224.49974,-46.5,2.7743809329002285
8933,8933,225.50226,-46.5,2.6247883559328407
8934,8934,226.4993,-46.5,2.468823206490972
8935,8935,227.50182,-46.5,2.3320858981600527
8936,8936,228.49886,-46.5,2.2612767077936957
8937,8937,229.50137,-46.5,2.1310783492624292
8938,8938,230.49841,-46.5,2.0512020635970716
8939,8939,231.50093,-46.5,1.9524820177147781
8940,8940,232.49797,-46.5,1.9877850169118452
8941,8941,233.50049,-46.5,2.00099173525226
8942,8942,234.49753,-46.5,2.002924780148622
8943,8943,235.50005,-46.5,2.082872912209663
8944,8944,236.50256,-46.5,2.1521114570106468
8945,8945,237.4996,-46.5,2.172113982425099
8946,8946,238.50212,-46.5,2.2175319993295854
8947,8947,239.49916,-46.5,2.2894262503342646
8948,8948,240.50168,-46.5,2.4173134430353524
8949,8949,241.49872,-46.5,2.4778064497017493
8950,8950,242.50124,-46.5,2.5697953274853353
8951,8951,243.49828,-46.5,2.727610034524957
8952,8952,244.5008,-46.5,2.855463361769714
8953,8953,245.49783,-46.5,2.9618591624562445
8954,8954,246.50035,-46.5,3.072159066553758
8955,8955,247.49739,-46.5,3.190831880653276
8956,8956,248.49991,-46.5,3.3446512030805806
8957,8957,249.50243,-46.5,3.4363836587950622
8958,8958,250.49947,-46.5,3.5567301197126935
8959,8959,251.50198,-46.5,3.6271920486377818
8960,8960,252.49902,-46.5,3.658550002309793
8961,8961,253.50154,-46.5,3.6664242534921265
8962,8962,254.49858,-46.5,3.706482630396147
8963,8963,255.5011,-46.5,3.7231550868521204
8964,8964,256.49814,-46.5,3.688281463229631
8965,8965,257.50067,-46.5,3.6786088364620095
8966,8966,258.49768,-46.5,3.6389729131431823
8967,8967,259.5002,-46.5,3.6236361308230944
8968,8968,260.50275,-46.5,3.549647036600119
8969,8969,261.49976,-46.5,3.5278150975574922
8970,8970,262.5023,-46.5,3.44558466252597
8971,8971,263.49933,-46.5,3.465850286319465
8972,8972,264.50183,-46.5,3.507808504495019
8973,8973,265.4989,-46.5,3.373262455765475
8974,8974,266.5014,-46.5,3.281913246178466
8975,8975,267.49844,-46.5,3.233804218668963
8976,8976,268.50098,-46.5,3.159504076942426
8977,8977,269.498,-46.5,3.105173901620856
8978,8978,270.50052,-46.5,3.0192753744228247
8979,8979,271.49756,-46.5,2.9042538811152028
8980,8980,272.50006,-46.5,2.8524389729431414
8981,8981,273.5026,-46.5,2.7131068518198544
8982,8982,274.49963,-46.5,2.6642572516550698
8983,8983,275.50214,-46.5,2.57843934374979
8984,8984,276.4992,-46.5,2.5342303192907494
8985,8985,277.5017,-46.5,2.5836199107161457
8986,8986,278.49875,-46.5,2.6112997548096786
8987,8987,279.50128,-46.5,2.647904423991955
8988,8988,280.4983,-46.5,2.678038991047091
8989,8989,281.50082,-46.5,2.6844060441366566
8990,8990,282.49786,-46.5,2.693324226788979
8991,8991,283.50037,-46.5,2.8271750883014386
8992,8992,284.49744,-46.5,2.317058971500303
8993,8993,293.49817,-46.5,0.739530341062602
8994,8994,294.50067,-46.5,0.9440841273294713
8995,8995,295.49774,-46.5,1.107652922189252
8996,8996,296.50024,-46.5,1.1419717403291803
8997,8997,297.49728,-46.5,1.1148226686633702
8998,8998,298.49982,-46.5,1.1225963313448732
8999,8999,299.50232,-46.5,0.9976285271081926
9000,9000,300.49936,-46.5,0.9108680835594002
9001,9001,301.5019,-46.5,0.8773909756081797
9002,9002,302.4989,-46.5,0.9716264704299075
9003,9003,303.50143,-46.5,0.9987655042835413
9004,9004,304.49847,-46.5,1.0236486798292592
9005,9005,305.50098,-46.5,1.1478754502348698
9006,9006,306.49805,-46.5,1.203998490196251
9007,9007,307.50055,-46.5,1.3529345081654685
9008,9008,308.4976,-46.5,1.4947619100282121
9009,9009,309.50012,-46.5,1.6682020884321793
9010,9010,310.50262,-46.5,2.0200780529353275
9011,9011,311.49966,-46.5,2.0889970234950543
9012,9012,312.5022,-46.5,2.2007345290114033
9013,9013,313.4992,-46.5,2.259418087431357
9014,9014,314.50174,-46.5,2.2792712875694816
9015,9015,315.49878,-46.5,2.473772482195931
9016,9016,316.50128,-46.5,2.641325983733842
9017,9017,317.49835,-46.5,2.8046024748787706
9018,9018,318.50085,-46.5,2.952682339422392
9019,9019,319.4979,-46.5,3.092127938205564
9020,9020,320.50043,-46.5,3.212708492158489
9021,9021,321.49744,-46.5,3.3861016250694016
9022,9022,322.49997,-46.5,3.555618082840325
9023,9023,323.5025,-46.5,3.634338341053997
9024,9024,324.4995,-46.5,3.7250248680338456
9025,9025,325.50204,-46.5,3.9113922703048707
9026,9026,326.49908,-46.5,3.8169007375712645
9027,9027,327.5016,-46.5,3.9543722430105563
9028,9028,328.49866,-46.5,4.091049727322512
9029,9029,329.50116,-46.5,4.244737267557395
9030,9030,330.4982,-46.5,4.2878244460183295
9031,9031,331.50073,-46.5,4.317922836304279
9032,9032,332.49774,-46.5,4.484466380197965
9033,9033,333.50027,-46.5,4.564545374564529
9034,9034,334.4973,-46.5,4.537191934838852
9035,9035,335.49982,-46.5,4.603304869124586
9036,9036,336.50235,-46.5,4.700248148070464
9037,9037,337.4994,-46.5,4.568444671627986
9038,9038,338.5019,-46.5,4.63397899211367
9039,9039,339.49896,-46.5,4.709266192351282
9040,9040,340.50146,-46.5,4.637337821440709
9041,9041,341.4985,-46.5,4.478079206329925
9042,9042,342.50104,-46.5,4.330093879777574
9043,9043,343.49805,-46.5,4.217845655650775
9044,9044,344.50058,-46.5,4.07691306420032
9045,9045,345.49762,-46.5,3.9942299489934654
9046,9046,346.50012,-46.5,3.8178672141800782
9047,9047,347.50266,-46.5,3.666443833980981
9048,9048,348.4997,-46.5,3.5681731656781266
9049,9049,349.5022,-46.5,3.4430926113052926
9050,9050,350.49927,-46.5,3.4824128647537456
9051,9051,351.50177,-46.5,3.624528176352987
9052,9052,352.4988,-46.5,3.7724106830770157
9053,9053,353.50134,-46.5,3.718559996886175
9054,9054,354.49835,-46.5,3.8485028622219963
9055,9055,355.5009,-46.5,3.9115091652936833
9056,9056,356.49792,-46.5,4.069637225290391
9057,9057,357.50043,-46.5,4.23044278294407
9058,9058,358.4975,-46.5,4.449283720647828
9059,9059,359.5,-46.5,4.378745260120369
9060,9060,0.5,-45.500183,4.633461078927184
9061,9061,1.5025177,-45.500183,4.935772031643184
9062,9062,2.4995575,-45.500183,4.6813965550880035
9063,9063,3.5020752,-45.500183,4.811056313196457
9064,9064,4.499115,-45.500183,4.878254158900976
9065,9065,5.5016327,-45.500183,4.694466354613977
9066,9066,6.4986725,-45.500183,4.443000114173153
9067,9067,7.50119,-45.500183,4.348760134791823
9068,9068,8.49823,-45.500183,4.288191778988546
9069,9069,9.500748,-45.500183,4.216303221591074
9070,9070,10.497787,-45.500183,4.09440554065643
9071,9071,11.500305,-45.500183,3.8903254523278434
9072,9072,12.497345,-45.500183,3.704414267473454
9073,9073,13.499863,-45.500183,3.5252721714400184
9074,9074,14.50238,-45.500183,3.4383241900522763
9075,9075,15.49942,-45.500183,3.4192296920529373
9076,9076,16.501938,-45.500183,3.478496228943203
9077,9077,17.498978,-45.500183,3.6081754666253008
9078,9078,18.501495,-45.500183,3.617343725734761
9079,9079,19.498535,-45.500183,3.6325118900315707
9080,9080,20.501053,-45.500183,3.6085912547100514
9081,9081,21.498093,-45.500183,3.6623516445795894
9082,9082,22.50061,-45.500183,3.697802790597051
9083,9083,23.49765,-45.500183,3.71878568848015
9084,9084,24.500168,-45.500183,3.7908460801108785
9085,9085,25.502686,-45.500183,3.93216441244152
9086,9086,26.499725,-45.500183,4.130036683658998
9087,9087,27.502243,-45.500183,4.359138572997195
9088,9088,28.499283,-45.500183,4.3308188256594775
9089,9089,29.5018,-45.500183,4.369633295083418
9090,9090,30.49884,-45.500183,4.632767982165478
9091,9091,31.501358,-45.500183,4.675136230663826
9092,9092,32.498398,-45.500183,4.586887122203859
9093,9093,33.500916,-45.500183,4.770892279436219
9094,9094,34.497955,-45.500183,4.909621466209374
9095,9095,35.500473,-45.500183,5.033170696915145
9096,9096,36.497513,-45.500183,5.1073918677850845
9097,9097,37.50003,-45.500183,5.04630492069645
9098,9098,38.50255,-45.500183,5.146362411041581
9099,9099,39.499588,-45.500183,5.1840397143414885
9100,9100,40.502106,-45.500183,5.131447063179068
9101,9101,41.499146,-45.500183,5.104642354453886
9102,9102,42.501663,-45.500183,4.874759771551955
9103,9103,43.498703,-45.500183,4.326077255959507
9104,9104,44.50122,-45.500183,3.5699975543026468
9105,9105,45.49826,-45.500183,2.8766088206684355
9106,9106,46.50078,-45.500183,2.333410506055899
9107,9107,47.497818,-45.500183,1.972351723852092
9108,9108,48.500336,-45.500183,1.7153941908179202
9109,9109,49.497375,-45.500183,1.6264521002788046
9110,9110,50.499893,-45.500183,1.5999063891034495
9111,9111,51.50241,-45.500183,1.5629923003835509
9112,9112,52.49945,-45.500183,1.6468096503964653
9113,9113,53.50197,-45.500183,1.5488786812363524
9114,9114,54.49901,-45.500183,1.3936660430797396
9115,9115,55.501526,-45.500183,1.2611892382720977
9116,9116,56.498566,-45.500183,1.3436522901065362
9117,9117,57.501083,-45.500183,1.4117251541162295
9118,9118,58.498123,-45.500183,1.5372024545031433
9119,9119,59.50064,-45.500183,1.6540479058363684
9120,9120,60.49768,-45.500183,1.7387160665272905
9121,9121,61.5002,-45.500183,1.7505882525380634
9122,9122,62.502716,-45.500183,1.7353225173773068
9123,9123,63.499756,-45.500183,1.9129915229097214
9124,9124,64.50227,-45.500183,1.9802364836847715
9125,9125,65.49931,-45.500183,2.1125619426573077
9126,9126,66.50183,-45.500183,2.1997253390096203
9127,9127,67.49887,-45.500183,2.119989212123102
9128,9128,68.50139,-45.500183,1.9804451668308243
9129,9129,69.49843,-45.500183,2.0943350815608865
9130,9130,70.500946,-45.500183,2.0302936474641498
9131,9131,71.497986,-45.500183,1.9672640869070115
9132,9132,72.5005,-45.500183,1.9579951504110038
9133,9133,73.49754,-45.500183,1.984344814358201
9134,9134,74.50006,-45.500183,2.0562021447614676
9135,9135,75.50258,-45.500183,2.037347860227499
9136,9136,76.49962,-45.500183,2.111651200308777
9137,9137,77.50214,-45.500183,2.0376827770627686
9138,9138,78.499176,-45.500183,2.059122164956104
9139,9139,79.50169,-45.500183,2.227836642371989
9140,9140,80.49873,-45.500183,2.3651631911431377
9141,9141,81.50125,-45.500183,2.5440692442407657
9142,9142,82.49829,-45.500183,2.7736980318910156
9143,9143,83.50081,-45.500183,2.618054311132057
9144,9144,84.49785,-45.500183,2.7264484079942073
9145,9145,85.50037,-45.500183,2.962038808377269
9146,9146,86.497406,-45.500183,3.0461662513457197
9147,9147,87.49992,-45.500183,3.079923938914131
9148,9148,88.50244,-45.500183,2.8320972142950964
9149,9149,89.49948,-45.500183,3.0054069089624766
9150,9150,90.502,-45.500183,3.1634595136153467
9151,9151,91.49904,-45.500183,3.1881515115901258
9152,9152,92.50156,-45.500183,3.3762355272781446
9153,9153,93.4986,-45.500183,3.622415872656808
9154,9154,94.501114,-45.500183,3.786955574559446
9155,9155,95.49815,-45.500183,3.843196785112304
9156,9156,96.50067,-45.500183,4.093775092424646
9157,9157,97.49771,-45.500183,4.177826781579347
9158,9158,98.50023,-45.500183,4.169368968069331
9159,9159,99.49727,-45.500183,4.268531355801991
9160,9160,100.49979,-45.500183,4.333614045131848
9161,9161,101.502304,-45.500183,4.327533255400371
9162,9162,102.499344,-45.500183,4.409174926437967
9163,9163,103.50186,-45.500183,4.4143125701729105
9164,9164,104.4989,-45.500183,4.3138639037064825
9165,9165,105.50142,-45.500183,4.298802495316
9166,9166,106.49846,-45.500183,4.350943459315563
9167,9167,107.50098,-45.500183,4.291886470228587
9168,9168,108.49802,-45.500183,4.27755068860109
9169,9169,109.500534,-45.500183,4.326146731538104
9170,9170,110.497574,-45.500183,4.298880665200295
9171,9171,111.50009,-45.500183,4.100356544749022
9172,9172,112.50261,-45.500183,3.9564288347215113
9173,9173,113.49965,-45.500183,3.885320718624952
9174,9174,114.50217,-45.500183,3.7721043297010404
9175,9175,115.49921,-45.500183,3.5508312965953146
9176,9176,116.501724,-45.500183,3.3306951021680007
9177,9177,117.498764,-45.500183,3.125702213468567
9178,9178,118.50128,-45.500183,2.7872337919986907
9179,9179,119.49832,-45.500183,2.616141875820682
9180,9180,120.50084,-45.500183,2.506725010915582
9181,9181,121.49788,-45.500183,2.460289903624113
9182,9182,122.5004,-45.500183,2.2796517591268057
9183,9183,123.49744,-45.500183,2.0234640644049713
9184,9184,124.499954,-45.500183,1.9708132689983393
9185,9185,125.50247,-45.500183,2.0350140150138842
9186,9186,126.49951,-45.500183,2.13877656193798
9187,9187,127.50203,-45.500183,2.2125941757033654
9188,9188,128.49907,-45.500183,2.3481509668512723
9189,9189,129.50159,-45.500183,2.3345980694077206
9190,9190,130.49863,-45.500183,2.411999926617491
9191,9191,131.50114,-45.500183,2.499932531192822
9192,9192,132.49818,-45.500183,2.5290845884140283
9193,9193,133.5007,-45.500183,2.581899999537422
9194,9194,134.49774,-45.500183,2.6875128080937647
9195,9195,135.50026,-45.500183,2.806984424391028
9196,9196,136.4973,-45.500183,2.897406547400135
9197,9197,137.49982,-45.500183,2.980238475780064
9198,9198,138.50233,-45.500183,3.0956664380877643
9199,9199,139.49937,-45.500183,3.2383892161905377
9200,9200,140.50189,-45.500183,3.383812962565832
9201,9201,141.49893,-45.500183,3.5914467177864404
9202,9202,142.50145,-45.500183,3.723691906658414
9203,9203,143.49849,-45.500183,3.8244973488978977
9204,9204,144.501,-45.500183,3.9735307870021845
9205,9205,145.49805,-45.500183,4.504102816525527
9206,9206,146.50056,-45.500183,4.406627994363403
9207,9207,147.4976,-45.500183,4.268592598443986
9208,9208,148.50012,-45.500183,4.636396551421032
9209,9209,149.50264,-45.500183,4.893495872972414
9210,9210,150.49968,-45.500183,4.951337530569048
9211,9211,151.5022,-45.500183,4.883456700953964
9212,9212,152.49924,-45.500183,4.762955457108355
9213,9213,153.50175,-45.500183,4.666975412421135
9214,9214,154.4988,-45.500183,4.5665403284146775
9215,9215,155.50131,-45.500183,4.3491071824310215
9216,9216,156.49835,-45.500183,4.171928474779315
9217,9217,157.50087,-45.500183,3.8736370207539874
9218,9218,158.49791,-45.500183,3.66844592105926
9219,9219,159.50043,-45.500183,3.5808776071003705
9220,9220,160.49747,-45.500183,3.439131060309028
9221,9221,161.49998,-45.500183,3.236828514875758
9222,9222,162.5025,-45.500183,3.057769482392441
9223,9223,163.49954,-45.500183,2.796213449185176
9224,9224,164.50206,-45.500183,2.5681532714364006
9225,9225,165.4991,-45.500183,2.3367628189383085
9226,9226,166.50162,-45.500183,1.9352612876624844
9227,9227,171.49777,-45.500183,1.2245661766150973
9228,9228,172.50029,-45.500183,1.5179824888252353
9229,9229,173.49733,-45.500183,1.8077012135097401
9230,9230,174.49985,-45.500183,2.014948326270283
9231,9231,175.50237,-45.500183,2.2430668972813783
9232,9232,176.4994,-45.500183,2.3815394346600556
9233,9233,177.50192,-45.500183,2.6543633799167767
9234,9234,178.49896,-45.500183,2.6589382481151103
9235,9235,179.50148,-45.500183,2.8012589009580395
9236,9236,180.49852,-45.500183,2.8922574713443163
9237,9237,181.50104,-45.500183,2.9609687802264446
9238,9238,182.49808,-45.500183,3.1358388794663496
9239,9239,183.5006,-45.500183,3.615098091892139
9240,9240,184.49763,-45.500183,3.454268376058928
9241,9241,185.50015,-45.500183,3.21959554342713
9242,9242,186.50267,-45.500183,2.9090857977725495
9243,9243,187.49971,-45.500183,2.6624014123417004
9244,9244,188.50223,-45.500183,2.4867819825325728
9245,9245,189.49927,-45.500183,2.3109444604227534
9246,9246,190.50179,-45.500183,2.2152554875604973
9247,9247,191.49883,-45.500183,2.200763820349987
9248,9248,192.50134,-45.500183,2.285123349154435
9249,9249,193.49838,-45.500183,2.3581415515530497
9250,9250,194.5009,-45.500183,2.418465260203144
9251,9251,195.49794,-45.500183,2.503045958268667
9252,9252,196.50046,-45.500183,2.5586620433355383
9253,9253,197.4975,-45.500183,2.6317269051098373
9254,9254,198.50002,-45.500183,2.685743606201952
9255,9255,199.50253,-45.500183,2.762312543460294
9256,9256,200.49957,-45.500183,2.8784844493055863
9257,9257,201.50209,-45.500183,3.008762924211053
9258,9258,202.49913,-45.500183,3.0213216069580913
9259,9259,203.50165,-45.500183,3.1446586273703767
9260,9260,204.49869,-45.500183,3.344873926500721
9261,9261,205.5012,-45.500183,3.4752863332613724
9262,9262,206.49825,-45.500183,3.5701136137106637
9263,9263,207.50076,-45.500183,3.6450040977893745
9264,9264,208.4978,-45.500183,3.740579788130163
9265,9265,209.50032,-45.500183,3.7750187970255555
9266,9266,210.49736,-45.500183,3.8306348785099735
9267,9267,211.49988,-45.500183,3.9128510984068714
9268,9268,212.5024,-45.500183,3.8918144875044067
9269,9269,213.49944,-45.500183,3.7917980214977995
9270,9270,214.50195,-45.500183,3.714372172367736
9271,9271,215.499,-45.500183,3.641772244301832
9272,9272,216.50151,-45.500183,3.532098740424397
9273,9273,217.49855,-45.500183,3.462181256384277
9274,9274,218.50107,-45.500183,3.424368149312513
9275,9275,219.49811,-45.500183,3.262237329212293
9276,9276,220.50063,-45.500183,3.193646201705982
9277,9277,221.49767,-45.500183,3.039685179847392
9278,9278,222.50018,-45.500183,2.8392577434052977
9279,9279,223.5027,-45.500183,2.7635200332768375
9280,9280,224.49974,-45.500183,2.600105034044485
9281,9281,225.50226,-45.500183,2.4499845295956146
9282,9282,226.4993,-45.500183,2.253173601626915
9283,9283,227.50182,-45.500183,2.100198352199537
9284,9284,228.49886,-45.500183,2.093991201404073
9285,9285,229.50137,-45.500183,2.030770881884499
9286,9286,230.49841,-45.500183,1.9319744707726785
9287,9287,231.50093,-45.500183,1.9037887721180844
9288,9288,232.49797,-45.500183,1.8815108418215505
9289,9289,233.50049,-45.500183,1.8574820540036008
9290,9290,234.49753,-45.500183,1.7871014993200895
9291,9291,235.50005,-45.500183,1.8138659630216811
9292,9292,236.50256,-45.500183,1.9055636607410167
9293,9293,237.4996,-45.500183,1.9867350433005786
9294,9294,238.50212,-45.500183,2.0250535916728487
9295,9295,239.49916,-45.500183,2.136562747327124
9296,9296,240.50168,-45.500183,2.246430948087687
9297,9297,241.49872,-45.500183,2.3227608316673054
9298,9298,242.50124,-45.500183,2.3981920528789673
9299,9299,243.49828,-45.500183,2.4786516419450897
9300,9300,244.5008,-45.500183,2.5613554792391873
9301,9301,245.49783,-45.500183,2.6761483624406925
9302,9302,246.50035,-45.500183,2.797907185390217
9303,9303,247.49739,-45.500183,2.927689892146421
9304,9304,248.49991,-45.500183,3.006351767808554
9305,9305,249.50243,-45.500183,3.0920741480536558
9306,9306,250.49947,-45.500183,3.266018791611709
9307,9307,251.50198,-45.500183,3.268752600177076
9308,9308,252.49902,-45.500183,3.3172661819890186
9309,9309,253.50154,-45.500183,3.294474730134697
9310,9310,254.49858,-45.500183,3.3013381071598205
9311,9311,255.5011,-45.500183,3.2973137403735273
9312,9312,256.49814,-45.500183,3.2629124236142553
9313,9313,257.50067,-45.500183,3.2664734551562478
9314,9314,258.49768,-45.500183,3.248356427561333
9315,9315,259.5002,-45.500183,3.3064709472164893
9316,9316,260.50275,-45.500183,3.3536661793297893
9317,9317,261.49976,-45.500183,3.359897817742063
9318,9318,262.5023,-45.500183,3.2914391953970075
9319,9319,263.49933,-45.500183,3.240249946531618
9320,9320,264.50183,-45.500183,3.1868866783606338
9321,9321,265.4989,-45.500183,3.171022096306173
9322,9322,266.5014,-45.500183,3.0655588410328405
9323,9323,267.49844,-45.500183,3.018145353940381
9324,9324,268.50098,-45.500183,2.9244918609902966
9325,9325,269.498,-45.500183,2.835938521581787
